Unnamed: 0,id,forum,s_name,s_area_name,post_time,title,author,content,page_url,content_type,date,label_day1,label_day2,label_day3,label_day4,label_day5,content_cleaned
1356,1655726848434_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 15:07:59,#請益 宅配通,東海大學/M,留著隔代沖,https://www.dcard.tw/f/stock/p/239224740,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,
1357,1655725472899_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 15:15:27,#分享 航運領跌，大盤就是再破給你看！,長庚大學/M,直接刪掉程式，等除息完再開,https://www.dcard.tw/f/stock/p/239224332,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,直接 刪掉 程式 除息
1358,1655726848448_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 15:23:43,#請益 宅配通,南華大學/M,隔代沖 正解！,https://www.dcard.tw/f/stock/p/239224740,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,正解
1359,1655725472908_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 16:00:22,#分享 航運領跌，大盤就是再破給你看！,777777l777777/M,讚喔 姊👍,https://www.dcard.tw/f/stock/p/239224332,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,姊👍
1360,1655726848464_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 16:20:00,#請益 宅配通,國立嘉義大學/F,要砍也不是現在砍,https://www.dcard.tw/f/stock/p/239224740,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,
1361,1655726848482_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 16:22:22,#請益 宅配通,國立中興大學/M,捨不得就放著，不要攤平,https://www.dcard.tw/f/stock/p/239224740,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,捨不得 攤平
1362,1655725472921_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 18:53:24,#分享 航運領跌，大盤就是再破給你看！,輔仁大學/M,我愛妳,https://www.dcard.tw/f/stock/p/239224332,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,
1363,1655755507225_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 20:15:07,#分享 航運領跌，大盤就是再破給你看！,走心小賣家o30678o/M,超愛空姐,https://www.dcard.tw/f/stock/p/239224332,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,空姐
1364,1655755507238_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 23:02:07,#分享 航運領跌，大盤就是再破給你看！,明志科技大學/M,拿香跟著拜，空空空,https://www.dcard.tw/f/stock/p/239224332,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,空空
1365,1655752347019_F0DCU,forum,校園聊天-Dcard,股票,2022-06-20 23:51:33,#請益 宅配通,致理科技大學/F,看有多少 留一半,https://www.dcard.tw/f/stock/p/239224740,reply,2022-06-20,1.0,0.0,0.0,1.0,1.0,
1366,1655777167336_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 07:47:38,#請益 宅配通,長庚大學/M,玩宅配通感覺真的像賭博,https://www.dcard.tw/f/stock/p/239224740,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,玩宅 感覺 賭博
1367,1655802717930_F02_dcard,forum,校園聊天-Dcard,股票,2022-06-21 16:46:06,#請益 航運是不是沒救了...,東海大學/F,"昨天台股大家都跌成智障
航運更是綠到差點跌停
曾經的海運三雄現在稱為三貓也不為過
陽明、長榮股價剩下110
萬海則是120左右

隨著貨櫃需求量降低
SCFI運價、美東、美西航線運價也都創下近期低點
雖然整體營收應該是維持高檔
但看起來航運的前景似乎相當堪憂

高通膨導致美國開始升息
民眾減少了許多不必要的購物與開支
這也大幅度的降低了運輸需求

今天台股大漲361點
昨天崩跌的個股幾乎都有不錯的漲幅
唯獨航運依然慘到不行
照這狀況下去
6/27陽明除息完大概要重回百元位階是有點困難了...

請問大家
航運是不是沒救了
https://sticker-assets.dcard.tw/images/1588fef2-494a-486d-98e1-1f9b3ef8281d/orig.png",https://www.dcard.tw/f/stock/p/239236732,main,2022-06-21,0.0,0.0,1.0,1.0,1.0,"台股 跌成 智障
 航運 跌停 海運 稱為 不為過 股價 剩下 貨櫃 需求量 降低 運價 航線 運價 創下 低點
 整體 營收 維持 高檔
 航運 前景 堪憂

 通膨 導致 開始 升息
 民眾 減少 必要 購物 開支
 大幅度 降低 運輸 需求 台股 大漲 崩跌 個股 不錯 漲幅
 航運 不行 狀況 除息完 重回 位階 困難 請問 大家
 航運"
1368,1655838397885_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 16:52:01,#請益 航運是不是沒救了...,中國文化大學/M,4 航運已死 包含散裝輪,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,航運 包含 散裝
1369,1655838398132_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 17:14:10,#請益 航運是不是沒救了...,一歲jayho/M,"https://i.imgur.com/mG9iQZh.jpg
市場的疑問又出現了",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,疑問 出現
1370,1655838398156_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 17:46:18,#請益 航運是不是沒救了...,國立臺灣海洋大學/M,陽明除完 回到二十 返璞歸真,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,除完 回到 返璞歸真
1371,1655838398176_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 18:06:01,#請益 航運是不是沒救了...,東吳大學/M,"不意外啊
因疫情而起的運價漲幅想都知道不太正常，還有一堆非理性航海王在那邊以後都不一樣了
怎麼來的就怎麼回去，以後剩幾十塊我也不意外",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,意外 疫情 運價 漲幅 知道 正常 非理性 一樣 回去 意外
1372,1655838398190_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 18:20:36,#請益 航運是不是沒救了...,逐漸老去的鮮肉nic1248/M,明天看看～,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,看看
1373,1655838398200_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 19:09:04,#請益 航運是不是沒救了...,敏實科技大學/M,怎麼上去 就怎麼下來,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,上去 下來
1374,1655838398210_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 19:20:09,#請益 航運是不是沒救了...,輔仁大學/M,"你可以期待對面會不會腦子不正常又搞封城
他們越封 運輸物流就越好賺",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,"期待 腦子 正常 搞封 城
 運輸物流"
1375,1655838398223_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 19:30:12,#請益 航運是不是沒救了...,至尊寶cc5201087/M,航運比面板好。 堅持。,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,航運 面板 堅持
1376,1655838398282_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 19:36:44,#請益 航運是不是沒救了...,朝陽科技大學/M,不是我在說欸 這題材都多久了 總是有人一定要玩航運😳  營收高檔都有段時間了 殖利率行情也吵完了 到底水手們在期待什麼呢,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,題材 航運 營收 高檔 時間 殖利率 行情 吵完 水手 期待
1377,1655838398292_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 20:00:12,#請益 航運是不是沒救了...,實踐大學/F,航運是周期股，金融股漲過之後就是一個循環了，等下一次循環吧…大概還要三四年，但如果你是買在很高的話不用考慮這段話🤣,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,航運 周期股 金融股 循環 循環 考慮 話🤣
1378,1655838398347_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 20:18:31,#請益 航運是不是沒救了...,國立中央大學/F,沒事，看看Ic跟板面，慘不忍賭..,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,看看 板面 慘不忍賭
1379,1655838398356_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 20:21:42,#請益 航運是不是沒救了...,國立屏東科技大學/M,🤣🤣🤣,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,
1380,1655838398376_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 20:37:38,#請益 航運是不是沒救了...,國立臺中科技大學/M,哪裡上來，回去哪裡，50塊以下合理價格,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,上來 回去 合理 價格
1381,1655838398450_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 20:39:26,#請益 航運是不是沒救了...,小修show___/M,跟我的智商一樣~~沒救惹😁😁😁,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,智商 一樣 惹😁😁😁
1382,1655838398459_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 21:01:07,#請益 航運是不是沒救了...,什麼都好 就是別暈t25/M,你覺得運價可以永久保持 那就抱著啊,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,覺得 運價 保持
1383,1655838398469_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 21:08:34,#請益 航運是不是沒救了...,臺灣警察專科學校/M,長榮買在220的我該認賠賣出嗎🥲🥲,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,認賠 賣出
1384,1655838398479_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 21:11:46,#請益 航運是不是沒救了...,國立臺北大學/F,"運價高檔已經過了
買在高點的已經沒救了
連台灣都打算開放了以後全世界會恢復正常活動
受惠疫情的產業就會回到原本的地方去
結論：是。
遠程海運真的漲了有十倍以上真的有夠扯",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,運價 高檔 高點 打算 開放 恢復 正常 活動 受惠 疫情 產業 回到 原本 地方 結論 遠程 海運
1385,1655838398491_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 21:55:47,#請益 航運是不是沒救了...,元培醫事科技大學/M,回10塊,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,
1386,1655838398500_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 22:20:07,#請益 航運是不是沒救了...,明新科技大學電子工程系/M,"其實不只有航運
整個台股都沒什麼量能 
交易量少 
外資資金都回收了 
空頭還會持續 
但維持多久不知道",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,"航運
 台股 量能 交易量 外資 資金 回收 空頭 持續 維持 知道"
1387,1655838398519_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 22:21:21,#請益 航運是不是沒救了...,國立臺灣大學/M,我的面板都沒救了 連賣都不想賣⋯唉,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,面板 賣⋯
1388,1655838398540_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 22:41:16,#請益 航運是不是沒救了...,國立臺中科技大學/F,"https://finance.ettoday.net/amp/amp_news.php7?news_id=2276412

我有看到這篇可以參考一下",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,看到 參考
1389,1655838398553_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 22:43:30,#請益 航運是不是沒救了...,國立成功大學/M,短期內什麼股都死吧，要嘛認賠要嘛等下一波浪，反正公司沒倒沒賣就沒賠囉⋯,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,認賠 囉⋯
1390,1655838398577_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 23:03:14,#請益 航運是不是沒救了...,元智大學/M,"航運維持高股價的條件快要消失了
有很多承攬貨櫃的公司表示就算付違約金也要新簽合約
如果這個狀況發生，代表違約金加上新合約價格會比舊的高價長約便宜，到時候運費大幅降低，獲利也會降低
雖然這幾年的獲利累積，要讓貨櫃三雄跌回票面以下機率不高，但價格在20-40是有可能的",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,"航運 維持 股價 條件 消失 承攬 貨櫃 表示 違約金 合約
 狀況 發生 代表 違約金 加上 合約 價格 高價長 便宜 運費 降低 獲利 降低 獲利 累積 貨櫃 跌回 票面 機率 價格 可能"
1391,1655838398603_F0DCU,forum,校園聊天-Dcard,股票,2022-06-21 23:06:29,#請益 航運是不是沒救了...,遠東科技大學/M,拜登不是要打運費嗎,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-21,0.0,0.0,1.0,1.0,1.0,運費
1392,1655838398634_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 00:22:13,#請益 航運是不是沒救了...,國立高雄科技大學/M,"2603覆盤
看跌上升通道、變異蝙蝠、鯊魚、1.13 D點poc位
78塊再見
https://www.tradingview.com/x/TeVgP9Ok/
https://i.imgur.com/h51mVq2.png",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,"覆盤
 看跌 上升 通道 變異 蝙蝠 鯊魚 位
 再見"
1393,1655838398701_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 00:51:22,#請益 航運是不是沒救了...,國立成功大學/M,要怪時鐘不升三級 航運紙類最強就是去年三級期間,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,時鐘 航運 紙類 期間
1394,1655838398721_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 00:55:43,#請益 航運是不是沒救了...,我看你完全是不懂哦wayway0906/M,都民國幾年了 還在玩航運==,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,航運
1395,1655838398732_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 00:58:41,#請益 航運是不是沒救了...,國立高雄科技大學/M,"2609覆盤
大型中繼楔形、鯊魚、0.886 D點poc位
跌破趨勢線的話目標位87塊
https://www.tradingview.com/x/m9WCteiB/
https://i.imgur.com/SrZB6JR.png",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,"覆盤
 大型 中繼 楔形 鯊魚 位
 跌破 趨勢線 話目 標位"
1396,1655838398792_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 02:05:36,#請益 航運是不是沒救了...,BigDudebigtoy/M,四維在46要出掉嗎⋯⋯,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,四維 出掉
1397,1655865111552_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 07:03:25,#請益 航運是不是沒救了...,國立臺灣海洋大學商船學系/M,運價其實很高！成本1500美，以前跑船一個櫃子能不賠就好，未來也不會出現過去那種硬撐著的海運運價了，新法規真的會淘汰很多船，別怕,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,運價 成本 跑船 櫃子 出現 海運 運價 法規 淘汰
1398,1655865111567_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 07:12:46,#請益 航運是不是沒救了...,南臺科技大學/M,是 請及早停損,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,停損
1399,1655865111578_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 07:23:54,#請益 航運是不是沒救了...,宏國德霖科技大學/M,朋友買在高點 當時直接認賠出場  不然現在可能在公園了,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,朋友 高點 直接 認賠 出場
1400,1655999742694_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 11:00:57,#請益 航運是不是沒救了...,國立清華大學/M,你把基本面講得很透徹了 還持有的原因是什麼？,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,基本面 透徹 持有 原因
1401,1655999742716_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 12:08:32,#請益 航運是不是沒救了...,國立屏東科技大學/F,"均價136
到底要不要等除息好猶豫⋯
還是等除息前幾天等看有沒有機會買氣提高再出⋯
好猶豫啊啊啊啊🥲
大家是怎麼決定的🥹？
https://sticker-assets.dcard.tw/images/0213dbb3-5b5a-4fbd-9852-38b510c78f86/orig.png",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,"均價 除息 猶豫 ⋯
 除息 機會 買氣 提高 ⋯
 猶豫 決定"
1402,1655874674569_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 12:16:54,#請益 長榮,時拉比celebi/M,各位還好嗎⋯⋯,https://www.dcard.tw/f/stock/p/239190321,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,還好
1403,1655999742739_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 13:08:17,#請益 航運是不是沒救了...,國立屏東科技大學/F,"B34-5 🤣🤣我們都是臭韭菜🫠
B34-6 我明後兩天應該就會認賠離場了🫠
https://sticker-assets.dcard.tw/images/e425ebbe-6228-47a3-a89e-09365f96daac/orig.png",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,臭韭菜 認賠 離場
1404,1656006885811_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 13:48:49,#請益 長榮,中華醫事科技大學/F,請問還有在船上的嗎😭😭😂,https://www.dcard.tw/f/stock/p/239190321,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,請問 嗎😭😭
1405,1656006885824_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 14:15:05,#請益 長榮,輔仁大學/M,"B51 恭喜賠錢 在碼頭就抓準時機下船了🙂

不像那些多次靠碼頭給下船的機會還不跑的水手，還在那邊存股價值投資，景氣循環股誰跟你存股
還在傻傻的以為高配息就是好股票的保證，還在等除權息，殊不知根本沒有填息的那天，

鬼抓人的遊戲開始啦 抓最後一個在跳海的水鬼😆",https://www.dcard.tw/f/stock/p/239190321,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,"恭喜 賠錢 抓準 時機 🙂

 機會 水手 存股 價值 投資 景氣 循環股 存股
 傻傻 以為 配息 股票 保證 等除 權息 殊不知 填息 遊戲 開始 跳海 水鬼😆"
1406,1655999742765_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 14:21:23,#請益 航運是不是沒救了...,致理科技大學國際貿易系/M,bingo 答對了,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,答對
1407,1655999742779_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 14:23:20,#請益 航運是不是沒救了...,客家時事觀察委員taiwanlovechina/M,"航海王沈船囉 咕嚕咕嚕 
變潛水艇了",https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,沈船 潛水艇
1408,1655999742799_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 14:52:01,#請益 航運是不是沒救了...,路人gym69/M,我長榮在136就先賣出了，感覺不大對勁。這幾天看到殺成這樣，很感慨…,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,賣出 感覺 對勁 看到 殺成 這樣 感慨
1409,1655999742818_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 16:06:16,#請益 航運是不是沒救了...,國立虎尾科技大學/M,沒有在天天爆運貨的啦,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,爆運貨
1410,1655999742830_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 16:20:29,#請益 航運是不是沒救了...,國立交通大學/F,我陽明180⋯⋯還在猶豫要不要出⋯⋯,https://www.dcard.tw/f/stock/p/239236732,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,猶豫 出⋯
1411,1655975397557_F02_dcard,forum,校園聊天-Dcard,股票,2022-06-22 17:05:14,#請益 #陽明海運,@wwee008/F,"該下船了嗎🥺🥺🥺
101😱😱😱",https://www.dcard.tw/f/stock/p/239246314,main,2022-06-22,0.0,1.0,1.0,1.0,1.0,
1412,1656029190358_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 17:10:02,#請益 #陽明海運,國立屏東科技大學/M,考慮參加除息嗎🤔,https://www.dcard.tw/f/stock/p/239246314,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,考慮 參加 除息 嗎🤔
1413,1656029190371_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 17:13:34,#請益 #陽明海運,朝陽科技大學/M,好像最近每天都有人問這問題😂,https://www.dcard.tw/f/stock/p/239246314,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,問題
1414,1656029190448_F0DCU,forum,校園聊天-Dcard,股票,2022-06-22 17:22:11,#請益 #陽明海運,輔仁大學/M,https://i.imgur.com/iQBsJui.jpg,https://www.dcard.tw/f/stock/p/239246314,reply,2022-06-22,0.0,1.0,1.0,1.0,1.0,
